primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
2_2019-06-24 14:15:00,2,0.0,0.0,0.0,0.0,5.2,14:15:00,2019-06-24
2_2019-06-24 13:00:00,2,0.0,0.0,0.0,0.0,5.2,13:00:00,2019-06-24
2_2019-06-24 19:00:00,2,0.0,0.0,0.0,0.0,5.2,19:00:00,2019-06-24
2_2019-06-24 02:15:00,2,0.0,0.0,0.0,0.0,5.2,02:15:00,2019-06-24
2_2019-06-24 03:45:00,2,0.0,0.0,0.0,0.0,5.2,03:45:00,2019-06-24
2_2019-06-24 08:30:00,2,0.0,0.0,0.0,0.0,5.2,08:30:00,2019-06-24
2_2019-06-24 22:15:00,2,0.0,0.0,0.0,0.0,2.4,22:15:00,2019-06-24
2_2019-06-24 01:15:00,2,0.0,0.0,0.0,0.0,5.2,01:15:00,2019-06-24
2_2019-06-24 19:30:00,2,0.0,0.0,0.0,0.0,5.2,19:30:00,2019-06-24
2_2019-06-24 01:30:00,2,0.0,0.0,0.0,0.0,5.2,01:30:00,2019-06-24
2_2019-06-24 17:30:00,2,0.0,0.0,0.0,0.0,5.2,17:30:00,2019-06-24
2_2019-06-24 06:00:00,2,0.0,0.0,0.0,0.0,5.2,06:00:00,2019-06-24
2_2019-06-24 02:45:00,2,0.0,0.0,0.0,0.0,5.2,02:45:00,2019-06-24
2_2019-06-24 15:30:00,2,0.0,0.0,0.0,0.0,5.2,15:30:00,2019-06-24
2_2019-06-24 15:45:00,2,0.0,0.0,0.0,0.0,5.2,15:45:00,2019-06-24
2_2019-06-24 19:45:00,2,0.0,0.0,0.0,0.0,5.2,19:45:00,2019-06-24
2_2019-06-24 03:00:00,2,0.0,0.0,0.0,0.0,5.2,03:00:00,2019-06-24
2_2019-06-24 10:30:00,2,0.0,0.0,0.0,0.0,5.2,10:30:00,2019-06-24
2_2019-06-24 07:15:00,2,0.0,0.0,0.0,0.0,5.2,07:15:00,2019-06-24
2_2019-06-24 12:45:00,2,0.0,0.0,0.0,0.0,5.2,12:45:00,2019-06-24
2_2019-06-24 02:00:00,2,0.0,0.0,0.0,0.0,5.2,02:00:00,2019-06-24
2_2019-06-24 21:30:00,2,0.0,0.0,0.0,0.0,3.6,21:30:00,2019-06-24
2_2019-06-24 04:15:00,2,0.0,0.0,0.0,0.0,5.2,04:15:00,2019-06-24
2_2019-06-24 19:15:00,2,0.0,0.0,0.0,0.0,5.2,19:15:00,2019-06-24
2_2019-06-24 21:00:00,2,0.0,0.0,0.0,0.0,5.2,21:00:00,2019-06-24
2_2019-06-24 09:00:00,2,0.0,0.0,0.0,0.0,5.2,09:00:00,2019-06-24
2_2019-06-24 06:30:00,2,0.0,0.0,0.0,0.0,5.2,06:30:00,2019-06-24
2_2019-06-24 11:30:00,2,0.0,0.0,0.0,0.0,5.2,11:30:00,2019-06-24
2_2019-06-24 14:00:00,2,0.0,0.0,0.0,0.0,5.2,14:00:00,2019-06-24
2_2019-06-24 03:15:00,2,0.0,0.0,0.0,0.0,5.2,03:15:00,2019-06-24
2_2019-06-24 13:45:00,2,0.0,0.0,0.0,0.0,5.2,13:45:00,2019-06-24
2_2019-06-24 06:45:00,2,0.0,0.0,0.0,0.0,5.2,06:45:00,2019-06-24
2_2019-06-24 22:00:00,2,0.0,0.0,0.0,0.0,3.2,22:00:00,2019-06-24
2_2019-06-24 11:15:00,2,0.0,0.0,0.0,0.0,5.2,11:15:00,2019-06-24
2_2019-06-24 13:15:00,2,0.0,0.0,0.0,0.0,5.2,13:15:00,2019-06-24
2_2019-06-24 01:00:00,2,0.0,0.0,0.0,0.0,5.2,01:00:00,2019-06-24
2_2019-06-24 23:30:00,2,0.0,0.0,0.0,0.0,1.6,23:30:00,2019-06-24
2_2019-06-24 12:00:00,2,0.0,0.0,0.0,0.0,5.2,12:00:00,2019-06-24
2_2019-06-24 13:30:00,2,0.0,0.0,0.0,0.0,5.2,13:30:00,2019-06-24
2_2019-06-24 02:30:00,2,0.0,0.0,0.0,0.0,5.2,02:30:00,2019-06-24
2_2019-06-24 23:00:00,2,0.0,0.0,0.0,0.0,1.6,23:00:00,2019-06-24
2_2019-06-24 06:15:00,2,0.0,0.0,0.0,0.0,5.2,06:15:00,2019-06-24
2_2019-06-24 00:15:00,2,0.0,0.0,0.0,0.0,5.2,00:15:00,2019-06-24
2_2019-06-24 17:15:00,2,0.0,0.0,0.0,0.0,5.2,17:15:00,2019-06-24
2_2019-06-24 22:30:00,2,0.0,0.0,0.0,0.0,2.4,22:30:00,2019-06-24
2_2019-06-24 00:00:00,2,0.0,0.0,0.0,0.0,5.2,00:00:00,2019-06-24
2_2019-06-24 18:15:00,2,0.0,0.0,0.0,0.0,5.2,18:15:00,2019-06-24
2_2019-06-24 08:45:00,2,0.0,0.0,0.0,0.0,5.2,08:45:00,2019-06-24
2_2019-06-24 15:15:00,2,0.0,0.0,0.0,0.0,5.2,15:15:00,2019-06-24
2_2019-06-24 16:45:00,2,0.0,0.0,0.0,0.0,5.2,16:45:00,2019-06-24
2_2019-06-24 09:15:00,2,0.0,0.0,0.0,0.0,5.2,09:15:00,2019-06-24
2_2019-06-24 05:15:00,2,0.0,0.0,0.0,0.0,5.2,05:15:00,2019-06-24
2_2019-06-24 07:00:00,2,0.0,0.0,0.0,0.0,5.2,07:00:00,2019-06-24
2_2019-06-24 12:15:00,2,0.0,0.0,0.0,0.0,5.2,12:15:00,2019-06-24
2_2019-06-24 20:45:00,2,0.0,0.0,0.0,0.0,5.2,20:45:00,2019-06-24
2_2019-06-24 10:15:00,2,0.0,0.0,0.0,0.0,5.2,10:15:00,2019-06-24
2_2019-06-24 14:45:00,2,0.0,0.0,0.0,0.0,5.2,14:45:00,2019-06-24
2_2019-06-24 10:45:00,2,0.0,0.0,0.0,0.0,5.2,10:45:00,2019-06-24
2_2019-06-24 14:30:00,2,0.0,0.0,0.0,0.0,5.2,14:30:00,2019-06-24
2_2019-06-24 11:00:00,2,0.0,0.0,0.0,0.0,5.2,11:00:00,2019-06-24
2_2019-06-24 07:30:00,2,0.0,0.0,0.0,0.0,5.2,07:30:00,2019-06-24
2_2019-06-24 17:45:00,2,0.0,0.0,0.0,0.0,5.2,17:45:00,2019-06-24
2_2019-06-24 10:00:00,2,0.0,0.0,0.0,0.0,5.2,10:00:00,2019-06-24
2_2019-06-24 01:45:00,2,0.0,0.0,0.0,0.0,5.2,01:45:00,2019-06-24
2_2019-06-24 05:00:00,2,0.0,0.0,0.0,0.0,5.2,05:00:00,2019-06-24
2_2019-06-24 17:00:00,2,0.0,0.0,0.0,0.0,5.2,17:00:00,2019-06-24
2_2019-06-24 21:45:00,2,0.0,0.0,0.0,0.0,3.4,21:45:00,2019-06-24
2_2019-06-24 04:30:00,2,0.0,0.0,0.0,0.0,5.2,04:30:00,2019-06-24
2_2019-06-24 20:15:00,2,0.0,0.0,0.0,0.0,5.2,20:15:00,2019-06-24
2_2019-06-24 21:15:00,2,0.0,0.0,0.0,0.0,4.2,21:15:00,2019-06-24
2_2019-06-24 18:45:00,2,0.0,0.0,0.0,0.0,5.2,18:45:00,2019-06-24
2_2019-06-24 16:00:00,2,0.0,0.0,0.0,0.0,5.2,16:00:00,2019-06-24
2_2019-06-24 22:45:00,2,0.0,0.0,0.0,0.0,1.8,22:45:00,2019-06-24
2_2019-06-24 16:30:00,2,0.0,0.0,0.0,0.0,5.2,16:30:00,2019-06-24
2_2019-06-24 12:30:00,2,0.0,0.0,0.0,0.0,5.2,12:30:00,2019-06-24
2_2019-06-24 09:30:00,2,0.0,0.0,0.0,0.0,5.2,09:30:00,2019-06-24
2_2019-06-24 04:45:00,2,0.0,0.0,0.0,0.0,5.2,04:45:00,2019-06-24
2_2019-06-24 05:45:00,2,0.0,0.0,0.0,0.0,5.2,05:45:00,2019-06-24
2_2019-06-24 15:00:00,2,0.0,0.0,0.0,0.0,5.2,15:00:00,2019-06-24
2_2019-06-24 08:15:00,2,0.0,0.0,0.0,0.0,5.2,08:15:00,2019-06-24
2_2019-06-24 05:30:00,2,0.0,0.0,0.0,0.0,5.2,05:30:00,2019-06-24
2_2019-06-24 09:45:00,2,0.0,0.0,0.0,0.0,5.2,09:45:00,2019-06-24
2_2019-06-25 17:45:00,2,0.0,0.0,0.0,0.0,0.0,17:45:00,2019-06-25
2_2019-06-25 17:15:00,2,0.0,0.0,0.0,0.0,0.0,17:15:00,2019-06-25
2_2019-06-25 06:30:00,2,0.0,0.0,0.0,0.0,0.2,06:30:00,2019-06-25
2_2019-06-25 02:30:00,2,0.0,0.0,0.0,0.0,1.6,02:30:00,2019-06-25
2_2019-06-25 19:30:00,2,0.0,0.0,0.0,0.0,0.0,19:30:00,2019-06-25
2_2019-06-25 00:45:00,2,0.0,0.0,0.0,0.0,1.6,00:45:00,2019-06-25
2_2019-06-25 20:30:00,2,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-25
2_2019-06-25 09:15:00,2,0.0,0.0,0.0,0.0,0.2,09:15:00,2019-06-25
2_2019-06-25 16:00:00,2,0.0,0.0,0.0,0.0,0.0,16:00:00,2019-06-25
2_2019-06-25 17:30:00,2,0.0,0.0,0.0,0.0,0.0,17:30:00,2019-06-25
2_2019-06-25 20:15:00,2,0.0,0.0,0.0,0.0,0.0,20:15:00,2019-06-25
2_2019-06-25 13:45:00,2,0.0,0.0,0.0,0.0,0.0,13:45:00,2019-06-25
2_2019-06-25 01:45:00,2,0.0,0.0,0.0,0.0,1.6,01:45:00,2019-06-25
2_2019-06-25 06:00:00,2,0.0,0.0,0.0,0.0,0.2,06:00:00,2019-06-25
2_2019-06-25 09:45:00,2,0.0,0.0,0.0,0.0,0.2,09:45:00,2019-06-25
2_2019-06-25 12:30:00,2,0.0,0.0,0.0,0.0,0.0,12:30:00,2019-06-25
2_2019-06-25 10:45:00,2,0.0,0.0,0.0,0.0,0.0,10:45:00,2019-06-25
2_2019-06-25 12:00:00,2,0.0,0.0,0.0,0.0,0.0,12:00:00,2019-06-25
2_2019-06-25 14:45:00,2,0.0,0.0,0.0,0.0,0.0,14:45:00,2019-06-25
2_2019-06-25 16:30:00,2,0.0,0.0,0.0,0.0,0.0,16:30:00,2019-06-25
2_2019-06-25 14:00:00,2,0.0,0.0,0.0,0.0,0.0,14:00:00,2019-06-25
2_2019-06-25 00:00:00,2,0.0,0.0,0.0,0.0,1.6,00:00:00,2019-06-25
2_2019-06-25 15:30:00,2,0.0,0.0,0.0,0.0,0.0,15:30:00,2019-06-25
2_2019-06-25 21:15:00,2,0.0,0.0,0.0,0.0,0.0,21:15:00,2019-06-25
2_2019-06-25 16:45:00,2,0.0,0.0,0.0,0.0,0.0,16:45:00,2019-06-25
2_2019-06-25 13:00:00,2,0.0,0.0,0.0,0.0,0.0,13:00:00,2019-06-25
2_2019-06-25 21:30:00,2,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-25
2_2019-06-25 08:00:00,2,0.0,0.0,0.0,0.0,0.2,08:00:00,2019-06-25
2_2019-06-25 09:30:00,2,0.0,0.0,0.0,0.0,0.2,09:30:00,2019-06-25
2_2019-06-25 04:45:00,2,0.0,0.0,0.0,0.0,0.2,04:45:00,2019-06-25
2_2019-06-25 10:00:00,2,0.0,0.0,0.0,0.0,0.0,10:00:00,2019-06-25
2_2019-06-25 11:00:00,2,0.0,0.0,0.0,0.0,0.0,11:00:00,2019-06-25
2_2019-06-25 04:00:00,2,0.0,0.0,0.0,0.0,0.2,04:00:00,2019-06-25
2_2019-06-25 18:00:00,2,0.0,0.0,0.0,0.0,0.0,18:00:00,2019-06-25
2_2019-06-25 23:45:00,2,0.0,0.0,0.0,0.0,0.0,23:45:00,2019-06-25
2_2019-06-25 03:30:00,2,0.0,0.0,0.0,0.0,0.6,03:30:00,2019-06-25
2_2019-06-25 23:00:00,2,0.0,0.0,0.0,0.0,0.0,23:00:00,2019-06-25
2_2019-06-25 03:45:00,2,0.0,0.0,0.0,0.0,0.2,03:45:00,2019-06-25
2_2019-06-25 04:15:00,2,0.0,0.0,0.0,0.0,0.2,04:15:00,2019-06-25
2_2019-06-25 04:30:00,2,0.0,0.0,0.0,0.0,0.2,04:30:00,2019-06-25
2_2019-06-25 23:15:00,2,0.0,0.0,0.0,0.0,0.0,23:15:00,2019-06-25
2_2019-06-25 17:00:00,2,0.0,0.0,0.0,0.0,0.0,17:00:00,2019-06-25
2_2019-06-25 10:15:00,2,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-25
2_2019-06-25 16:15:00,2,0.0,0.0,0.0,0.0,0.0,16:15:00,2019-06-25
2_2019-06-25 10:30:00,2,0.0,0.0,0.0,0.0,0.0,10:30:00,2019-06-25
2_2019-06-25 08:45:00,2,0.0,0.0,0.0,0.0,0.2,08:45:00,2019-06-25
2_2019-06-25 05:30:00,2,0.0,0.0,0.0,0.0,0.2,05:30:00,2019-06-25
2_2019-06-25 13:15:00,2,0.0,0.0,0.0,0.0,0.0,13:15:00,2019-06-25
2_2019-06-25 23:30:00,2,0.0,0.0,0.0,0.0,0.0,23:30:00,2019-06-25
2_2019-06-25 21:45:00,2,0.0,0.0,0.0,0.0,0.0,21:45:00,2019-06-25
2_2019-06-25 00:15:00,2,0.0,0.0,0.0,0.0,1.6,00:15:00,2019-06-25
2_2019-06-25 03:00:00,2,0.0,0.0,0.0,0.0,1.6,03:00:00,2019-06-25
2_2019-06-25 01:15:00,2,0.0,0.0,0.0,0.0,1.6,01:15:00,2019-06-25
2_2019-06-25 13:30:00,2,0.0,0.0,0.0,0.0,0.0,13:30:00,2019-06-25
2_2019-06-25 06:45:00,2,0.0,0.0,0.0,0.0,0.2,06:45:00,2019-06-25
2_2019-06-25 22:45:00,2,0.0,0.0,0.0,0.0,0.0,22:45:00,2019-06-25
2_2019-06-25 15:15:00,2,0.0,0.0,0.0,0.0,0.0,15:15:00,2019-06-25
2_2019-06-25 20:00:00,2,0.0,0.0,0.0,0.0,0.0,20:00:00,2019-06-25
2_2019-06-25 15:45:00,2,0.0,0.0,0.0,0.0,0.0,15:45:00,2019-06-25
2_2019-06-25 11:45:00,2,0.0,0.0,0.0,0.0,0.0,11:45:00,2019-06-25
2_2019-06-25 18:15:00,2,0.0,0.0,0.0,0.0,0.0,18:15:00,2019-06-25
2_2019-06-25 01:30:00,2,0.0,0.0,0.0,0.0,1.6,01:30:00,2019-06-25
2_2019-06-25 18:30:00,2,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-25
2_2019-06-25 07:45:00,2,0.0,0.0,0.0,0.0,0.2,07:45:00,2019-06-25
2_2019-06-25 22:30:00,2,0.0,0.0,0.0,0.0,0.0,22:30:00,2019-06-25
2_2019-06-25 19:15:00,2,0.0,0.0,0.0,0.0,0.0,19:15:00,2019-06-25
2_2019-06-25 07:15:00,2,0.0,0.0,0.0,0.0,0.2,07:15:00,2019-06-25
2_2019-06-25 02:45:00,2,0.0,0.0,0.0,0.0,1.6,02:45:00,2019-06-25
2_2019-06-25 14:30:00,2,0.0,0.0,0.0,0.0,0.0,14:30:00,2019-06-25
2_2019-06-25 22:15:00,2,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-25
2_2019-06-25 18:45:00,2,0.0,0.0,0.0,0.0,0.0,18:45:00,2019-06-25
2_2019-06-25 08:15:00,2,0.0,0.0,0.0,0.0,0.2,08:15:00,2019-06-25
2_2019-06-25 00:30:00,2,0.0,0.0,0.0,0.0,1.6,00:30:00,2019-06-25
2_2019-06-25 02:00:00,2,0.0,0.0,0.0,0.0,1.6,02:00:00,2019-06-25
2_2019-06-25 19:45:00,2,0.0,0.0,0.0,0.0,0.0,19:45:00,2019-06-25
2_2019-06-25 05:45:00,2,0.0,0.0,0.0,0.0,0.2,05:45:00,2019-06-25
2_2019-06-25 12:45:00,2,0.0,0.0,0.0,0.0,0.0,12:45:00,2019-06-25
2_2019-06-25 12:15:00,2,0.0,0.0,0.0,0.0,0.0,12:15:00,2019-06-25
2_2019-06-25 03:15:00,2,0.0,0.0,0.0,0.0,1.6,03:15:00,2019-06-25
2_2019-06-25 20:45:00,2,0.0,0.0,0.0,0.0,0.0,20:45:00,2019-06-25
2_2019-06-25 02:15:00,2,0.0,0.0,0.0,0.0,1.6,02:15:00,2019-06-25
2_2019-06-25 05:15:00,2,0.0,0.0,0.0,0.0,0.2,05:15:00,2019-06-25
2_2019-06-25 01:00:00,2,0.0,0.0,0.0,0.0,1.6,01:00:00,2019-06-25
2_2019-06-25 05:00:00,2,0.0,0.0,0.0,0.0,0.2,05:00:00,2019-06-25
2_2019-06-25 19:00:00,2,0.0,0.0,0.0,0.0,0.0,19:00:00,2019-06-25
2_2019-06-25 11:30:00,2,0.0,0.0,0.0,0.0,0.0,11:30:00,2019-06-25
2_2019-06-25 14:15:00,2,0.0,0.0,0.0,0.0,0.0,14:15:00,2019-06-25
2_2019-06-25 22:00:00,2,0.0,0.0,0.0,0.0,0.0,22:00:00,2019-06-25
2_2019-06-25 06:15:00,2,0.0,0.0,0.0,0.0,0.2,06:15:00,2019-06-25
2_2019-06-25 15:00:00,2,0.0,0.0,0.0,0.0,0.0,15:00:00,2019-06-25
2_2019-06-25 07:30:00,2,0.0,0.0,0.0,0.0,0.2,07:30:00,2019-06-25
2_2019-06-25 11:15:00,2,0.0,0.0,0.0,0.0,0.0,11:15:00,2019-06-25
2_2019-06-25 21:00:00,2,0.0,0.0,0.0,0.0,0.0,21:00:00,2019-06-25
2_2019-06-25 07:00:00,2,0.0,0.0,0.0,0.0,0.2,07:00:00,2019-06-25
2_2019-06-25 09:00:00,2,0.0,0.0,0.0,0.0,0.2,09:00:00,2019-06-25
2_2019-06-25 08:30:00,2,0.0,0.0,0.0,0.0,0.2,08:30:00,2019-06-25
2_2019-06-26 06:00:00,2,0.0,0.0,0.0,0.0,0.0,06:00:00,2019-06-26
2_2019-06-26 19:00:00,2,0.0,0.0,0.0,0.0,0.0,19:00:00,2019-06-26
2_2019-06-26 05:45:00,2,0.0,0.0,0.0,0.0,0.0,05:45:00,2019-06-26
2_2019-06-26 08:00:00,2,0.0,0.0,0.0,0.0,0.0,08:00:00,2019-06-26
2_2019-06-26 19:15:00,2,0.0,0.0,0.0,0.0,0.0,19:15:00,2019-06-26
2_2019-06-26 02:45:00,2,0.0,0.0,0.0,0.0,0.0,02:45:00,2019-06-26
2_2019-06-26 12:30:00,2,0.0,0.0,0.0,0.0,0.0,12:30:00,2019-06-26
2_2019-06-26 16:00:00,2,0.0,0.0,0.0,0.0,0.0,16:00:00,2019-06-26
2_2019-06-26 23:00:00,2,0.0,0.0,0.0,0.0,0.0,23:00:00,2019-06-26
2_2019-06-26 21:00:00,2,0.0,0.0,0.0,0.0,0.0,21:00:00,2019-06-26
2_2019-06-26 17:15:00,2,0.0,0.0,0.0,0.0,0.0,17:15:00,2019-06-26
2_2019-06-26 09:30:00,2,0.0,0.0,0.0,0.0,0.0,09:30:00,2019-06-26
2_2019-06-26 06:45:00,2,0.0,0.0,0.0,0.0,0.0,06:45:00,2019-06-26
2_2019-06-26 07:00:00,2,0.0,0.0,0.0,0.0,0.0,07:00:00,2019-06-26
2_2019-06-26 13:00:00,2,0.0,0.0,0.0,0.0,0.0,13:00:00,2019-06-26
2_2019-06-26 10:45:00,2,0.0,0.0,0.0,0.0,0.0,10:45:00,2019-06-26
2_2019-06-26 00:00:00,2,0.0,0.0,0.0,0.0,0.0,00:00:00,2019-06-26
2_2019-06-26 17:00:00,2,0.0,0.0,0.0,0.0,0.0,17:00:00,2019-06-26
2_2019-06-26 01:00:00,2,0.0,0.0,0.0,0.0,0.0,01:00:00,2019-06-26
2_2019-06-26 22:30:00,2,0.0,0.0,0.0,0.0,0.0,22:30:00,2019-06-26
2_2019-06-26 04:15:00,2,0.0,0.0,0.0,0.0,0.0,04:15:00,2019-06-26
2_2019-06-26 11:00:00,2,0.0,0.0,0.0,0.0,0.0,11:00:00,2019-06-26
2_2019-06-26 22:15:00,2,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-26
2_2019-06-26 14:00:00,2,0.0,0.0,0.0,0.0,0.0,14:00:00,2019-06-26
2_2019-06-26 04:45:00,2,0.0,0.0,0.0,0.0,0.0,04:45:00,2019-06-26
2_2019-06-26 00:15:00,2,0.0,0.0,0.0,0.0,0.0,00:15:00,2019-06-26
2_2019-06-26 09:45:00,2,0.0,0.0,0.0,0.0,0.0,09:45:00,2019-06-26
2_2019-06-26 10:00:00,2,0.0,0.0,0.0,0.0,0.0,10:00:00,2019-06-26
2_2019-06-26 04:30:00,2,0.0,0.0,0.0,0.0,0.0,04:30:00,2019-06-26
2_2019-06-26 16:45:00,2,0.0,0.0,0.0,0.0,0.0,16:45:00,2019-06-26
2_2019-06-26 02:30:00,2,0.0,0.0,0.0,0.0,0.0,02:30:00,2019-06-26
2_2019-06-26 08:45:00,2,0.0,0.0,0.0,0.0,0.0,08:45:00,2019-06-26
2_2019-06-26 03:30:00,2,0.0,0.0,0.0,0.0,0.0,03:30:00,2019-06-26
2_2019-06-26 05:30:00,2,0.0,0.0,0.0,0.0,0.0,05:30:00,2019-06-26
2_2019-06-26 15:15:00,2,0.0,0.0,0.0,0.0,0.0,15:15:00,2019-06-26
2_2019-06-26 18:00:00,2,0.0,0.0,0.0,0.0,0.0,18:00:00,2019-06-26
2_2019-06-26 06:30:00,2,0.0,0.0,0.0,0.0,0.0,06:30:00,2019-06-26
2_2019-06-26 13:45:00,2,0.0,0.0,0.0,0.0,0.0,13:45:00,2019-06-26
2_2019-06-26 04:00:00,2,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-26
2_2019-06-26 08:30:00,2,0.0,0.0,0.0,0.0,0.0,08:30:00,2019-06-26
2_2019-06-26 09:00:00,2,0.0,0.0,0.0,0.0,0.0,09:00:00,2019-06-26
2_2019-06-26 13:15:00,2,0.0,0.0,0.0,0.0,0.0,13:15:00,2019-06-26
2_2019-06-26 19:45:00,2,0.0,0.0,0.0,0.0,0.0,19:45:00,2019-06-26
2_2019-06-26 20:45:00,2,0.0,0.0,0.0,0.0,0.0,20:45:00,2019-06-26
2_2019-06-26 07:15:00,2,0.0,0.0,0.0,0.0,0.0,07:15:00,2019-06-26
2_2019-06-26 03:15:00,2,0.0,0.0,0.0,0.0,0.0,03:15:00,2019-06-26
2_2019-06-26 22:45:00,2,0.0,0.0,0.0,0.0,0.0,22:45:00,2019-06-26
2_2019-06-26 01:15:00,2,0.0,0.0,0.0,0.0,0.0,01:15:00,2019-06-26
2_2019-06-26 14:30:00,2,0.0,0.0,0.0,0.0,0.0,14:30:00,2019-06-26
2_2019-06-26 03:45:00,2,0.0,0.0,0.0,0.0,0.0,03:45:00,2019-06-26
2_2019-06-26 08:15:00,2,0.0,0.0,0.0,0.0,0.0,08:15:00,2019-06-26
2_2019-06-26 01:30:00,2,0.0,0.0,0.0,0.0,0.0,01:30:00,2019-06-26
2_2019-06-26 17:45:00,2,0.0,0.0,0.0,0.0,0.0,17:45:00,2019-06-26
2_2019-06-26 02:00:00,2,0.0,0.0,0.0,0.0,0.0,02:00:00,2019-06-26
2_2019-06-26 15:30:00,2,0.0,0.0,0.0,0.0,0.0,15:30:00,2019-06-26
2_2019-06-26 21:45:00,2,0.0,0.0,0.0,0.0,0.0,21:45:00,2019-06-26
2_2019-06-26 18:45:00,2,0.0,0.0,0.0,0.0,0.0,18:45:00,2019-06-26
2_2019-06-26 12:00:00,2,0.0,0.0,0.0,0.0,0.0,12:00:00,2019-06-26
2_2019-06-26 07:45:00,2,0.0,0.0,0.0,0.0,0.0,07:45:00,2019-06-26
2_2019-06-26 11:45:00,2,0.0,0.0,0.0,0.0,0.0,11:45:00,2019-06-26
2_2019-06-26 23:15:00,2,0.0,0.0,0.0,0.0,0.0,23:15:00,2019-06-26
2_2019-06-26 16:15:00,2,0.0,0.0,0.0,0.0,0.0,16:15:00,2019-06-26
2_2019-06-26 20:00:00,2,0.0,0.0,0.0,0.0,0.0,20:00:00,2019-06-26
2_2019-06-26 14:45:00,2,0.0,0.0,0.0,0.0,0.0,14:45:00,2019-06-26
2_2019-06-26 16:30:00,2,0.0,0.0,0.0,0.0,0.0,16:30:00,2019-06-26
2_2019-06-26 11:30:00,2,0.0,0.0,0.0,0.0,0.0,11:30:00,2019-06-26
2_2019-06-26 17:30:00,2,0.0,0.0,0.0,0.0,0.0,17:30:00,2019-06-26
2_2019-06-26 14:15:00,2,0.0,0.0,0.0,0.0,0.0,14:15:00,2019-06-26
2_2019-06-26 06:15:00,2,0.0,0.0,0.0,0.0,0.0,06:15:00,2019-06-26
2_2019-06-26 23:45:00,2,0.0,0.0,0.0,0.0,0.0,23:45:00,2019-06-26
2_2019-06-26 00:45:00,2,0.0,0.0,0.0,0.0,0.0,00:45:00,2019-06-26
2_2019-06-26 20:30:00,2,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-26
2_2019-06-26 15:00:00,2,0.0,0.0,0.0,0.0,0.0,15:00:00,2019-06-26
2_2019-06-26 11:15:00,2,0.0,0.0,0.0,0.0,0.0,11:15:00,2019-06-26
2_2019-06-26 19:30:00,2,0.0,0.0,0.0,0.0,0.0,19:30:00,2019-06-26
2_2019-06-26 12:45:00,2,0.0,0.0,0.0,0.0,0.0,12:45:00,2019-06-26
2_2019-06-26 23:30:00,2,0.0,0.0,0.0,0.0,0.0,23:30:00,2019-06-26
2_2019-06-26 20:15:00,2,0.0,0.0,0.0,0.0,0.0,20:15:00,2019-06-26
2_2019-06-26 21:30:00,2,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-26
2_2019-06-26 12:15:00,2,0.0,0.0,0.0,0.0,0.0,12:15:00,2019-06-26
2_2019-06-26 05:15:00,2,0.0,0.0,0.0,0.0,0.0,05:15:00,2019-06-26
2_2019-06-26 09:15:00,2,0.0,0.0,0.0,0.0,0.0,09:15:00,2019-06-26
2_2019-06-26 21:15:00,2,0.0,0.0,0.0,0.0,0.0,21:15:00,2019-06-26
2_2019-06-26 18:30:00,2,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-26
2_2019-06-26 02:15:00,2,0.0,0.0,0.0,0.0,0.0,02:15:00,2019-06-26
2_2019-06-26 22:00:00,2,0.0,0.0,0.0,0.0,0.0,22:00:00,2019-06-26
2_2019-06-26 01:45:00,2,0.0,0.0,0.0,0.0,0.0,01:45:00,2019-06-26
2_2019-06-26 07:30:00,2,0.0,0.0,0.0,0.0,0.0,07:30:00,2019-06-26
2_2019-06-26 05:00:00,2,0.0,0.0,0.0,0.0,0.0,05:00:00,2019-06-26
2_2019-06-26 10:30:00,2,0.0,0.0,0.0,0.0,0.0,10:30:00,2019-06-26
2_2019-06-26 03:00:00,2,0.0,0.0,0.0,0.0,0.0,03:00:00,2019-06-26
2_2019-06-26 18:15:00,2,0.0,0.0,0.0,0.0,0.0,18:15:00,2019-06-26
2_2019-06-26 10:15:00,2,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-26
2_2019-06-26 00:30:00,2,0.0,0.0,0.0,0.0,0.0,00:30:00,2019-06-26
2_2019-06-26 13:30:00,2,0.0,0.0,0.0,0.0,0.0,13:30:00,2019-06-26
2_2019-06-26 15:45:00,2,0.0,0.0,0.0,0.0,0.0,15:45:00,2019-06-26
2_2019-06-27 16:15:00,2,0.0,0.0,0.0,0.0,0.0,16:15:00,2019-06-27
2_2019-06-27 01:00:00,2,0.0,0.0,0.0,0.0,0.0,01:00:00,2019-06-27
2_2019-06-27 04:00:00,2,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-27
2_2019-06-27 02:30:00,2,0.0,0.0,0.0,0.0,0.0,02:30:00,2019-06-27
