primary_key,id_reservatorio,nome_reservatorio,data_particao,horario,altura_agua
2_2022-11-08_15:59:42+00,2,Niteroi,2022-11-08,15:59:42,0.07
2_2022-11-08_13:59:45+00,2,Niteroi,2022-11-08,13:59:45,0.04
2_2022-11-08_11:59:44+00,2,Niteroi,2022-11-08,11:59:44,0.03
2_2022-11-08_09:59:44+00,2,Niteroi,2022-11-08,09:59:44,0.24
2_2022-11-08_07:59:57+00,2,Niteroi,2022-11-08,07:59:57,0.23
2_2022-11-08_06:00:02+00,2,Niteroi,2022-11-08,06:00:02,0.26
2_2022-11-08_04:00:57+00,2,Niteroi,2022-11-08,04:00:57,0.3
2_2022-11-08_02:00:37+00,2,Niteroi,2022-11-08,02:00:37,0.34
2_2022-11-07_23:59:54+00,2,Niteroi,2022-11-07,23:59:54,0.37
2_2022-11-07_22:00:16+00,2,Niteroi,2022-11-07,22:00:16,0.34
2_2022-11-07_19:59:43+00,2,Niteroi,2022-11-07,19:59:43,0.32
2_2022-11-07_18:14:31+00,2,Niteroi,2022-11-07,18:14:31,0.29
2_2022-11-07_13:59:59+00,2,Niteroi,2022-11-07,13:59:59,0.23
2_2022-11-07_12:00:12+00,2,Niteroi,2022-11-07,12:00:12,0.23
2_2022-11-07_10:04:37+00,2,Niteroi,2022-11-07,10:04:37,0.28
2_2022-11-07_07:59:32+00,2,Niteroi,2022-11-07,07:59:32,0.23
2_2022-11-07_05:59:43+00,2,Niteroi,2022-11-07,05:59:43,0.22
2_2022-11-07_03:59:48+00,2,Niteroi,2022-11-07,03:59:48,0.22
2_2022-11-07_01:59:53+00,2,Niteroi,2022-11-07,01:59:53,0.22
2_2022-11-06_23:59:46+00,2,Niteroi,2022-11-06,23:59:46,0.23
2_2022-11-06_21:59:47+00,2,Niteroi,2022-11-06,21:59:47,0.29
2_2022-11-06_19:59:42+00,2,Niteroi,2022-11-06,19:59:42,0.27
2_2022-11-06_18:01:27+00,2,Niteroi,2022-11-06,18:01:27,0.24
2_2022-11-06_15:59:45+00,2,Niteroi,2022-11-06,15:59:45,0.25
2_2022-11-06_13:59:43+00,2,Niteroi,2022-11-06,13:59:43,0.29
2_2022-11-06_12:01:04+00,2,Niteroi,2022-11-06,12:01:04,0.25
2_2022-11-06_10:00:12+00,2,Niteroi,2022-11-06,10:00:12,0.24
2_2022-11-06_07:59:51+00,2,Niteroi,2022-11-06,07:59:51,0.28
2_2022-11-06_05:59:44+00,2,Niteroi,2022-11-06,05:59:44,0.3
2_2022-11-06_03:59:53+00,2,Niteroi,2022-11-06,03:59:53,0.34
2_2022-11-06_02:00:57+00,2,Niteroi,2022-11-06,02:00:57,0.38
2_2022-11-05_23:59:42+00,2,Niteroi,2022-11-05,23:59:42,0.37
2_2022-11-05_22:00:02+00,2,Niteroi,2022-11-05,22:00:02,0.34
2_2022-11-05_19:59:50+00,2,Niteroi,2022-11-05,19:59:50,0.3
2_2022-11-05_18:01:33+00,2,Niteroi,2022-11-05,18:01:33,0.28
2_2022-11-05_15:59:41+00,2,Niteroi,2022-11-05,15:59:41,0.27
2_2022-11-05_14:00:16+00,2,Niteroi,2022-11-05,14:00:16,0.32
2_2022-11-05_12:00:31+00,2,Niteroi,2022-11-05,12:00:31,0.35
2_2022-11-05_09:59:40+00,2,Niteroi,2022-11-05,09:59:40,0.4
2_2022-11-05_07:59:55+00,2,Niteroi,2022-11-05,07:59:55,0.41
2_2022-11-05_06:00:20+00,2,Niteroi,2022-11-05,06:00:20,0.42
2_2022-11-05_04:00:13+00,2,Niteroi,2022-11-05,04:00:13,0.46
2_2022-11-05_01:59:43+00,2,Niteroi,2022-11-05,01:59:43,0.5
2_2022-11-04_23:59:42+00,2,Niteroi,2022-11-04,23:59:42,0.53
2_2022-11-04_22:00:24+00,2,Niteroi,2022-11-04,22:00:24,0.57
2_2022-11-04_20:00:15+00,2,Niteroi,2022-11-04,20:00:15,0.55
2_2022-11-04_18:00:02+00,2,Niteroi,2022-11-04,18:00:02,0.53
2_2022-11-04_16:00:50+00,2,Niteroi,2022-11-04,16:00:50,0.55
2_2022-11-04_14:00:10+00,2,Niteroi,2022-11-04,14:00:10,0.69
2_2022-11-04_09:59:47+00,2,Niteroi,2022-11-04,09:59:47,1.0
2_2022-11-04_08:00:06+00,2,Niteroi,2022-11-04,08:00:06,0.99
2_2022-11-04_05:59:44+00,2,Niteroi,2022-11-04,05:59:44,0.94
2_2022-11-04_02:01:00+00,2,Niteroi,2022-11-04,02:01:00,0.92
2_2022-11-03_23:59:57+00,2,Niteroi,2022-11-03,23:59:57,0.9
2_2022-11-03_21:59:49+00,2,Niteroi,2022-11-03,21:59:49,0.88
2_2022-11-03_20:00:23+00,2,Niteroi,2022-11-03,20:00:23,0.87
2_2022-11-03_18:01:07+00,2,Niteroi,2022-11-03,18:01:07,0.84
2_2022-11-03_15:59:44+00,2,Niteroi,2022-11-03,15:59:44,0.85
2_2022-11-03_14:01:12+00,2,Niteroi,2022-11-03,14:01:12,0.9
2_2022-11-03_11:59:04+00,2,Niteroi,2022-11-03,11:59:04,1.08
2_2022-11-03_10:01:36+00,2,Niteroi,2022-11-03,10:01:36,1.76
2_2022-11-03_08:00:14+00,2,Niteroi,2022-11-03,08:00:14,2.11
2_2022-11-03_05:59:44+00,2,Niteroi,2022-11-03,05:59:44,2.05
2_2022-11-03_03:59:42+00,2,Niteroi,2022-11-03,03:59:42,2.04
2_2022-11-03_01:59:49+00,2,Niteroi,2022-11-03,01:59:49,2.01
2_2022-11-02_23:59:46+00,2,Niteroi,2022-11-02,23:59:46,1.98
2_2022-11-02_21:59:42+00,2,Niteroi,2022-11-02,21:59:42,1.99
2_2022-11-02_19:59:43+00,2,Niteroi,2022-11-02,19:59:43,1.98
2_2022-11-02_18:01:17+00,2,Niteroi,2022-11-02,18:01:17,1.95
2_2022-11-02_15:59:25+00,2,Niteroi,2022-11-02,15:59:25,1.94
2_2022-11-02_13:59:42+00,2,Niteroi,2022-11-02,13:59:42,1.77
2_2022-11-02_12:00:12+00,2,Niteroi,2022-11-02,12:00:12,1.76
2_2022-11-02_10:00:19+00,2,Niteroi,2022-11-02,10:00:19,1.73
2_2022-11-02_08:00:16+00,2,Niteroi,2022-11-02,08:00:16,1.72
2_2022-11-02_06:01:15+00,2,Niteroi,2022-11-02,06:01:15,1.69
2_2022-11-02_03:59:53+00,2,Niteroi,2022-11-02,03:59:53,1.69
2_2022-11-02_02:00:28+00,2,Niteroi,2022-11-02,02:00:28,1.69
2_2022-11-02_00:00:48+00,2,Niteroi,2022-11-02,00:00:48,1.63
2_2022-11-01_22:00:14+00,2,Niteroi,2022-11-01,22:00:14,1.6
2_2022-11-01_19:59:55+00,2,Niteroi,2022-11-01,19:59:55,1.59
2_2022-11-01_17:59:20+00,2,Niteroi,2022-11-01,17:59:20,1.58
2_2022-11-01_15:59:31+00,2,Niteroi,2022-11-01,15:59:31,1.58
2_2022-11-01_14:02:23+00,2,Niteroi,2022-11-01,14:02:23,1.56
2_2022-11-01_12:00:13+00,2,Niteroi,2022-11-01,12:00:13,1.55
2_2022-11-01_09:59:30+00,2,Niteroi,2022-11-01,09:59:30,1.54
2_2022-11-01_07:59:46+00,2,Niteroi,2022-11-01,07:59:46,1.52
2_2022-11-01_05:59:47+00,2,Niteroi,2022-11-01,05:59:47,1.5
2_2022-11-01_04:01:24+00,2,Niteroi,2022-11-01,04:01:24,1.7
2_2022-11-01_04:00:10+00,2,Niteroi,2022-11-01,04:00:10,1.47
2_2022-11-01_01:59:46+00,2,Niteroi,2022-11-01,01:59:46,1.45
2_2022-11-18_14:00:17+00,2,Niteroi,2022-11-18,14:00:17,0.04
2_2022-11-18_15:59:45+00,2,Niteroi,2022-11-18,15:59:45,0.04
2_2022-11-18_18:00:05+00,2,Niteroi,2022-11-18,18:00:05,0.07
2_2022-11-18_19:59:59+00,2,Niteroi,2022-11-18,19:59:59,0.1
2_2022-11-18_22:00:04+00,2,Niteroi,2022-11-18,22:00:04,0.12
2_2022-11-18_23:59:53+00,2,Niteroi,2022-11-18,23:59:53,0.14
2_2022-11-19_01:59:54+00,2,Niteroi,2022-11-19,01:59:54,0.09
2_2022-11-19_03:59:43+00,2,Niteroi,2022-11-19,03:59:43,0.03
2_2022-11-19_05:59:52+00,2,Niteroi,2022-11-19,05:59:52,0.02
2_2022-11-19_08:03:20+00,2,Niteroi,2022-11-19,08:03:20,0.09
2_2022-11-19_10:10:23+00,2,Niteroi,2022-11-19,10:10:23,0.05
2_2022-11-19_12:01:56+00,2,Niteroi,2022-11-19,12:01:56,0.02
2_2022-11-19_14:01:54+00,2,Niteroi,2022-11-19,14:01:54,0.02
2_2022-11-19_16:00:33+00,2,Niteroi,2022-11-19,16:00:33,0.03
2_2022-11-19_20:00:04+00,2,Niteroi,2022-11-19,20:00:04,0.11
2_2022-11-19_21:59:44+00,2,Niteroi,2022-11-19,21:59:44,0.14
2_2022-11-20_02:00:32+00,2,Niteroi,2022-11-20,02:00:32,0.15
2_2022-11-20_03:59:39+00,2,Niteroi,2022-11-20,03:59:39,0.1
2_2022-11-20_06:00:36+00,2,Niteroi,2022-11-20,06:00:36,0.06
2_2022-11-20_08:00:34+00,2,Niteroi,2022-11-20,08:00:34,0.04
2_2022-11-20_09:59:50+00,2,Niteroi,2022-11-20,09:59:50,0.04
2_2022-11-20_11:59:41+00,2,Niteroi,2022-11-20,11:59:41,0.05
2_2022-11-20_14:00:32+00,2,Niteroi,2022-11-20,14:00:32,0.06
2_2022-11-20_16:00:22+00,2,Niteroi,2022-11-20,16:00:22,0.04
2_2022-11-20_17:59:53+00,2,Niteroi,2022-11-20,17:59:53,0.03
2_2022-11-20_19:59:46+00,2,Niteroi,2022-11-20,19:59:46,0.04
2_2022-11-20_21:59:41+00,2,Niteroi,2022-11-20,21:59:41,0.07
2_2022-11-20_23:59:59+00,2,Niteroi,2022-11-20,23:59:59,0.02
2_2022-11-21_01:59:47+00,2,Niteroi,2022-11-21,01:59:47,0.01
2_2022-11-21_03:59:52+00,2,Niteroi,2022-11-21,03:59:52,0.01
2_2022-11-21_05:59:47+00,2,Niteroi,2022-11-21,05:59:47,0.01
2_2022-11-21_08:00:30+00,2,Niteroi,2022-11-21,08:00:30,0.03
2_2022-11-21_10:00:25+00,2,Niteroi,2022-11-21,10:00:25,0.04
2_2022-11-21_12:02:03+00,2,Niteroi,2022-11-21,12:02:03,0.05
2_2022-11-21_14:00:35+00,2,Niteroi,2022-11-21,14:00:35,0.04
2_2022-11-21_16:02:16+00,2,Niteroi,2022-11-21,16:02:16,0.04
2_2022-11-21_18:02:57+00,2,Niteroi,2022-11-21,18:02:57,0.021
2_2022-11-21_19:59:51+00,2,Niteroi,2022-11-21,19:59:51,0.03
2_2022-11-21_21:59:53+00,2,Niteroi,2022-11-21,21:59:53,0.06
2_2022-11-21_23:59:46+00,2,Niteroi,2022-11-21,23:59:46,0.11
2_2022-11-22_02:01:37+00,2,Niteroi,2022-11-22,02:01:37,0.04
2_2022-11-22_04:00:46+00,2,Niteroi,2022-11-22,04:00:46,0.02
2_2022-11-22_05:59:49+00,2,Niteroi,2022-11-22,05:59:49,0.02
2_2022-11-22_07:59:48+00,2,Niteroi,2022-11-22,07:59:48,0.03
2_2022-11-22_10:00:02+00,2,Niteroi,2022-11-22,10:00:02,0.05
2_2022-11-22_11:59:47+00,2,Niteroi,2022-11-22,11:59:47,0.011
2_2022-11-22_19:59:43+00,2,Niteroi,2022-11-22,19:59:43,0.06
2_2022-11-22_22:00:17+00,2,Niteroi,2022-11-22,22:00:17,0.08
2_2022-11-22_23:59:50+00,2,Niteroi,2022-11-22,23:59:50,0.09
2_2022-11-23_02:00:21+00,2,Niteroi,2022-11-23,02:00:21,0.03
2_2022-11-23_03:59:42+00,2,Niteroi,2022-11-23,03:59:42,0.02
2_2022-11-23_05:59:54+00,2,Niteroi,2022-11-23,05:59:54,0.02
2_2022-11-23_08:01:28+00,2,Niteroi,2022-11-23,08:01:28,0.04
2_2022-11-23_10:00:07+00,2,Niteroi,2022-11-23,10:00:07,0.03
2_2022-11-23_12:04:31+00,2,Niteroi,2022-11-23,12:04:31,0.02
2_2022-11-23_14:00:26+00,2,Niteroi,2022-11-23,14:00:26,0.03
2_2022-11-23_16:00:20+00,2,Niteroi,2022-11-23,16:00:20,0.02
2_2022-11-23_18:13:15+00,2,Niteroi,2022-11-23,18:13:15,0.03
2_2022-11-23_19:59:45+00,2,Niteroi,2022-11-23,19:59:45,0.03
2_2022-11-23_22:00:09+00,2,Niteroi,2022-11-23,22:00:09,0.06
2_2022-11-24_00:00:17+00,2,Niteroi,2022-11-24,00:00:17,0.1
2_2022-11-24_03:59:58+00,2,Niteroi,2022-11-24,03:59:58,0.01
2_2022-11-24_06:01:49+00,2,Niteroi,2022-11-24,06:01:49,0.16
2_2022-11-24_09:59:30+00,2,Niteroi,2022-11-24,09:59:30,0.34
2_2022-11-24_12:21:37+00,2,Niteroi,2022-11-24,12:21:37,0.3
2_2022-11-24_13:59:37+00,2,Niteroi,2022-11-24,13:59:37,0.28
2_2022-11-24_18:01:44+00,2,Niteroi,2022-11-24,18:01:44,0.27
2_2022-11-24_19:59:42+00,2,Niteroi,2022-11-24,19:59:42,0.05
2_2022-11-24_21:59:58+00,2,Niteroi,2022-11-24,21:59:58,0.09
2_2022-11-24_23:59:44+00,2,Niteroi,2022-11-24,23:59:44,0.09
2_2022-11-25_01:59:48+00,2,Niteroi,2022-11-25,01:59:48,0.04
2_2022-11-25_03:59:48+00,2,Niteroi,2022-11-25,03:59:48,0.03
2_2022-11-25_05:59:47+00,2,Niteroi,2022-11-25,05:59:47,0.02
2_2022-11-25_08:07:32+00,2,Niteroi,2022-11-25,08:07:32,0.03
2_2022-11-25_10:02:25+00,2,Niteroi,2022-11-25,10:02:25,50.0
2_2022-11-25_12:05:00+00,2,Niteroi,2022-11-25,12:05:00,0.05
2_2022-11-25_14:03:47+00,2,Niteroi,2022-11-25,14:03:47,0.06
2_2022-11-25_16:04:17+00,2,Niteroi,2022-11-25,16:04:17,0.05
2_2022-11-25_18:03:28+00,2,Niteroi,2022-11-25,18:03:28,0.07
2_2022-11-25_20:00:14+00,2,Niteroi,2022-11-25,20:00:14,0.01
2_2022-11-25_21:59:48+00,2,Niteroi,2022-11-25,21:59:48,0.013
2_2022-11-25_23:59:47+00,2,Niteroi,2022-11-25,23:59:47,0.013
2_2022-11-26_02:01:04+00,2,Niteroi,2022-11-26,02:01:04,0.008
2_2022-11-26_04:01:01+00,2,Niteroi,2022-11-26,04:01:01,0.003
2_2022-11-26_05:59:51+00,2,Niteroi,2022-11-26,05:59:51,0.002
2_2022-11-26_10:11:14+00,2,Niteroi,2022-11-26,10:11:14,0.27
2_2022-11-26_12:01:11+00,2,Niteroi,2022-11-26,12:01:11,0.28
2_2022-11-26_13:59:57+00,2,Niteroi,2022-11-26,13:59:57,0.28
2_2022-11-26_18:10:18+00,2,Niteroi,2022-11-26,18:10:18,0.34
2_2022-11-26_19:59:41+00,2,Niteroi,2022-11-26,19:59:41,0.14
2_2022-11-26_21:59:48+00,2,Niteroi,2022-11-26,21:59:48,0.17
2_2022-11-26_23:59:45+00,2,Niteroi,2022-11-26,23:59:45,0.12
2_2022-11-27_01:59:42+00,2,Niteroi,2022-11-27,01:59:42,0.06
2_2022-11-27_03:59:47+00,2,Niteroi,2022-11-27,03:59:47,0.02
2_2022-11-27_05:59:42+00,2,Niteroi,2022-11-27,05:59:42,0.02
2_2022-11-27_08:00:29+00,2,Niteroi,2022-11-27,08:00:29,0.04
2_2022-11-27_10:09:04+00,2,Niteroi,2022-11-27,10:09:04,0.06
2_2022-11-27_12:01:25+00,2,Niteroi,2022-11-27,12:01:25,0.06
2_2022-11-27_14:00:01+00,2,Niteroi,2022-11-27,14:00:01,0.07
2_2022-11-27_15:59:58+00,2,Niteroi,2022-11-27,15:59:58,0.01
2_2022-11-27_18:08:08+00,2,Niteroi,2022-11-27,18:08:08,0.014
2_2022-11-27_20:07:43+00,2,Niteroi,2022-11-27,20:07:43,0.17
2_2022-11-27_22:00:02+00,2,Niteroi,2022-11-27,22:00:02,0.02
2_2022-11-28_02:12:11+00,2,Niteroi,2022-11-28,02:12:11,0.011
2_2022-11-28_04:06:37+00,2,Niteroi,2022-11-28,04:06:37,0.005
2_2022-11-28_06:00:29+00,2,Niteroi,2022-11-28,06:00:29,0.004
2_2022-11-28_08:00:41+00,2,Niteroi,2022-11-28,08:00:41,0.28
2_2022-11-28_14:00:11+00,2,Niteroi,2022-11-28,14:00:11,0.36
2_2022-11-28_15:59:53+00,2,Niteroi,2022-11-28,15:59:53,0.39
2_2022-11-28_18:04:31+00,2,Niteroi,2022-11-28,18:04:31,0.43
2_2022-11-28_19:59:44+00,2,Niteroi,2022-11-28,19:59:44,0.22
2_2022-11-28_21:59:50+00,2,Niteroi,2022-11-28,21:59:50,0.23
2_2022-11-29_00:00:08+00,2,Niteroi,2022-11-29,00:00:08,0.18
2_2022-11-29_01:59:42+00,2,Niteroi,2022-11-29,01:59:42,0.15
2_2022-11-29_04:00:07+00,2,Niteroi,2022-11-29,04:00:07,0.1
2_2022-11-29_05:59:53+00,2,Niteroi,2022-11-29,05:59:53,0.05
2_2022-11-29_08:06:11+00,2,Niteroi,2022-11-29,08:06:11,0.05
2_2022-11-29_10:04:06+00,2,Niteroi,2022-11-29,10:04:06,0.05
2_2022-11-29_12:04:43+00,2,Niteroi,2022-11-29,12:04:43,0.06
2_2022-11-29_14:04:34+00,2,Niteroi,2022-11-29,14:04:34,0.07
2_2022-11-29_16:06:33+00,2,Niteroi,2022-11-29,16:06:33,0.07
2_2022-11-29_18:04:16+00,2,Niteroi,2022-11-29,18:04:16,
2_2022-11-29_19:59:57+00,2,Niteroi,2022-11-29,19:59:57,0.01
2_2022-11-29_22:00:51+00,2,Niteroi,2022-11-29,22:00:51,0.013
2_2022-11-30_00:00:22+00,2,Niteroi,2022-11-30,00:00:22,0.012
2_2022-11-30_03:59:46+00,2,Niteroi,2022-11-30,03:59:46,0.004
2_2022-11-30_06:00:07+00,2,Niteroi,2022-11-30,06:00:07,0.004
2_2022-11-30_08:11:25+00,2,Niteroi,2022-11-30,08:11:25,0.004
2_2022-11-30_10:14:22+00,2,Niteroi,2022-11-30,10:14:22,0.11
2_2022-11-30_12:01:50+00,2,Niteroi,2022-11-30,12:01:50,0.13
2_2022-11-30_14:00:52+00,2,Niteroi,2022-11-30,14:00:52,0.14
2_2022-11-30_19:59:42+00,2,Niteroi,2022-11-30,19:59:42,0.23
2_2022-11-30_22:00:27+00,2,Niteroi,2022-11-30,22:00:27,0.24
2_2022-11-30_23:59:42+00,2,Niteroi,2022-11-30,23:59:42,0.19
3_2022-11-18_12:02:16+00,3,Varnhagen,2022-11-18,12:02:16,0.021
3_2022-11-18_10:34:28+00,3,Varnhagen,2022-11-18,10:34:28,0.031
3_2022-11-18_08:04:23+00,3,Varnhagen,2022-11-18,08:04:23,0.024
3_2022-11-18_06:05:34+00,3,Varnhagen,2022-11-18,06:05:34,0.011
3_2022-11-18_04:02:37+00,3,Varnhagen,2022-11-18,04:02:37,0.002
3_2022-11-18_02:19:51+00,3,Varnhagen,2022-11-18,02:19:51,0.011
3_2022-11-18_00:05:18+00,3,Varnhagen,2022-11-18,00:05:18,0.034
3_2022-11-17_22:01:35+00,3,Varnhagen,2022-11-17,22:01:35,0.043
3_2022-11-17_20:06:46+00,3,Varnhagen,2022-11-17,20:06:46,0.009
3_2022-11-17_18:03:38+00,3,Varnhagen,2022-11-17,18:03:38,0.0
3_2022-11-17_16:05:34+00,3,Varnhagen,2022-11-17,16:05:34,0.0
3_2022-11-17_12:00:54+00,3,Varnhagen,2022-11-17,12:00:54,0.024
3_2022-11-17_10:01:31+00,3,Varnhagen,2022-11-17,10:01:31,0.095
3_2022-11-17_08:01:57+00,3,Varnhagen,2022-11-17,08:01:57,0.107
3_2022-11-17_06:00:48+00,3,Varnhagen,2022-11-17,06:00:48,0.067
3_2022-11-17_04:00:28+00,3,Varnhagen,2022-11-17,04:00:28,0.062
3_2022-11-17_02:00:44+00,3,Varnhagen,2022-11-17,02:00:44,0.113
3_2022-11-17_00:00:38+00,3,Varnhagen,2022-11-17,00:00:38,0.135
3_2022-11-16_22:00:44+00,3,Varnhagen,2022-11-16,22:00:44,0.122
3_2022-11-16_20:00:33+00,3,Varnhagen,2022-11-16,20:00:33,0.098
3_2022-11-16_18:01:12+00,3,Varnhagen,2022-11-16,18:01:12,0.057
3_2022-11-16_16:00:56+00,3,Varnhagen,2022-11-16,16:00:56,0.064
3_2022-11-16_14:00:53+00,3,Varnhagen,2022-11-16,14:00:53,0.071
3_2022-11-16_12:01:02+00,3,Varnhagen,2022-11-16,12:01:02,0.074
3_2022-11-16_10:00:42+00,3,Varnhagen,2022-11-16,10:00:42,0.069
3_2022-11-16_08:00:52+00,3,Varnhagen,2022-11-16,08:00:52,0.078
3_2022-11-16_06:06:27+00,3,Varnhagen,2022-11-16,06:06:27,0.057
3_2022-11-16_04:44:21+00,3,Varnhagen,2022-11-16,04:44:21,0.078
3_2022-11-16_04:22:49+00,3,Varnhagen,2022-11-16,04:22:49,0.081
3_2022-11-16_02:10:12+00,3,Varnhagen,2022-11-16,02:10:12,0.13
3_2022-11-16_00:12:25+00,3,Varnhagen,2022-11-16,00:12:25,0.149
3_2022-11-15_22:19:50+00,3,Varnhagen,2022-11-15,22:19:50,0.164
3_2022-11-15_20:24:19+00,3,Varnhagen,2022-11-15,20:24:19,0.184
3_2022-11-15_14:00:16+00,3,Varnhagen,2022-11-15,14:00:16,0.045
3_2022-11-15_12:00:44+00,3,Varnhagen,2022-11-15,12:00:44,0.024
3_2022-11-15_10:00:48+00,3,Varnhagen,2022-11-15,10:00:48,0.0
3_2022-11-15_08:00:46+00,3,Varnhagen,2022-11-15,08:00:46,0.028
3_2022-11-15_06:02:21+00,3,Varnhagen,2022-11-15,06:02:21,0.044
3_2022-11-15_04:01:52+00,3,Varnhagen,2022-11-15,04:01:52,0.01
3_2022-11-15_02:01:36+00,3,Varnhagen,2022-11-15,02:01:36,0.065
3_2022-11-15_00:01:50+00,3,Varnhagen,2022-11-15,00:01:50,0.105
3_2022-11-14_22:02:43+00,3,Varnhagen,2022-11-14,22:02:43,0.125
3_2022-11-14_20:01:03+00,3,Varnhagen,2022-11-14,20:01:03,0.105
3_2022-11-14_18:00:09+00,3,Varnhagen,2022-11-14,18:00:09,0.09
3_2022-11-14_16:01:03+00,3,Varnhagen,2022-11-14,16:01:03,0.04
3_2022-11-14_14:00:26+00,3,Varnhagen,2022-11-14,14:00:26,0.068
3_2022-11-14_11:59:35+00,3,Varnhagen,2022-11-14,11:59:35,0.093
3_2022-11-14_10:04:46+00,3,Varnhagen,2022-11-14,10:04:46,0.128
3_2022-11-14_06:01:27+00,3,Varnhagen,2022-11-14,06:01:27,0.164
3_2022-11-14_02:06:31+00,3,Varnhagen,2022-11-14,02:06:31,0.18
3_2022-11-14_00:09:31+00,3,Varnhagen,2022-11-14,00:09:31,0.21
3_2022-11-13_22:03:22+00,3,Varnhagen,2022-11-13,22:03:22,0.25
3_2022-11-13_20:03:23+00,3,Varnhagen,2022-11-13,20:03:23,0.21
3_2022-11-13_12:00:59+00,3,Varnhagen,2022-11-13,12:00:59,1.699
3_2022-11-13_10:02:17+00,3,Varnhagen,2022-11-13,10:02:17,0.175
3_2022-11-13_08:01:05+00,3,Varnhagen,2022-11-13,08:01:05,0.161
3_2022-11-13_06:01:02+00,3,Varnhagen,2022-11-13,06:01:02,0.16
3_2022-11-13_04:01:43+00,3,Varnhagen,2022-11-13,04:01:43,0.177
3_2022-11-13_02:01:34+00,3,Varnhagen,2022-11-13,02:01:34,0.158
3_2022-11-13_01:01:17+00,3,Varnhagen,2022-11-13,01:01:17,0.21
3_2022-11-13_00:01:39+00,3,Varnhagen,2022-11-13,00:01:39,0.216
3_2022-11-12_22:01:11+00,3,Varnhagen,2022-11-12,22:01:11,0.239
3_2022-11-12_20:02:13+00,3,Varnhagen,2022-11-12,20:02:13,0.22
3_2022-11-12_18:02:02+00,3,Varnhagen,2022-11-12,18:02:02,0.192
3_2022-11-12_16:00:45+00,3,Varnhagen,2022-11-12,16:00:45,0.161
3_2022-11-12_14:00:46+00,3,Varnhagen,2022-11-12,14:00:46,0.149
3_2022-11-12_12:51:30+00,3,Varnhagen,2022-11-12,12:51:30,0.157
3_2022-11-12_12:00:38+00,3,Varnhagen,2022-11-12,12:00:38,0.144
3_2022-11-12_11:31:32+00,3,Varnhagen,2022-11-12,11:31:32,0.155
3_2022-11-12_10:31:51+00,3,Varnhagen,2022-11-12,10:31:51,0.141
3_2022-11-12_10:00:25+00,3,Varnhagen,2022-11-12,10:00:25,0.15
3_2022-11-12_09:39:35+00,3,Varnhagen,2022-11-12,09:39:35,0.148
3_2022-11-12_08:01:05+00,3,Varnhagen,2022-11-12,08:01:05,0.145
3_2022-11-12_04:09:15+00,3,Varnhagen,2022-11-12,04:09:15,0.1
3_2022-11-12_02:23:04+00,3,Varnhagen,2022-11-12,02:23:04,0.103
3_2022-11-12_00:13:30+00,3,Varnhagen,2022-11-12,00:13:30,2.18
3_2022-11-11_22:20:08+00,3,Varnhagen,2022-11-11,22:20:08,4.887
3_2022-11-11_14:01:14+00,3,Varnhagen,2022-11-11,14:01:14,1.732
3_2022-11-11_10:01:00+00,3,Varnhagen,2022-11-11,10:01:00,0.0
3_2022-11-11_08:00:33+00,3,Varnhagen,2022-11-11,08:00:33,0.02
3_2022-11-11_06:05:15+00,3,Varnhagen,2022-11-11,06:05:15,0.014
3_2022-11-11_04:01:42+00,3,Varnhagen,2022-11-11,04:01:42,0.048
3_2022-11-11_02:01:43+00,3,Varnhagen,2022-11-11,02:01:43,0.075
3_2022-11-11_00:01:21+00,3,Varnhagen,2022-11-11,00:01:21,0.092
3_2022-11-10_22:01:33+00,3,Varnhagen,2022-11-10,22:01:33,0.065
3_2022-11-10_20:01:44+00,3,Varnhagen,2022-11-10,20:01:44,0.038
3_2022-11-10_18:01:30+00,3,Varnhagen,2022-11-10,18:01:30,0.0
3_2022-11-10_16:00:48+00,3,Varnhagen,2022-11-10,16:00:48,0.0
3_2022-11-10_14:01:08+00,3,Varnhagen,2022-11-10,14:01:08,0.0
3_2022-11-10_12:00:35+00,3,Varnhagen,2022-11-10,12:00:35,0.003
3_2022-11-10_10:00:50+00,3,Varnhagen,2022-11-10,10:00:50,0.047
3_2022-11-10_08:01:07+00,3,Varnhagen,2022-11-10,08:01:07,0.0
3_2022-11-10_06:18:45+00,3,Varnhagen,2022-11-10,06:18:45,0.003
3_2022-11-10_04:02:14+00,3,Varnhagen,2022-11-10,04:02:14,0.004
3_2022-11-09_22:09:42+00,3,Varnhagen,2022-11-09,22:09:42,0.087
3_2022-11-09_20:12:18+00,3,Varnhagen,2022-11-09,20:12:18,0.02
3_2022-11-09_18:00:55+00,3,Varnhagen,2022-11-09,18:00:55,0.0
3_2022-11-09_16:00:50+00,3,Varnhagen,2022-11-09,16:00:50,0.0
3_2022-11-09_10:02:39+00,3,Varnhagen,2022-11-09,10:02:39,0.113
3_2022-11-09_08:02:14+00,3,Varnhagen,2022-11-09,08:02:14,0.126
3_2022-11-09_06:01:10+00,3,Varnhagen,2022-11-09,06:01:10,0.115
3_2022-11-09_04:01:05+00,3,Varnhagen,2022-11-09,04:01:05,0.1
3_2022-11-09_02:03:46+00,3,Varnhagen,2022-11-09,02:03:46,0.135
3_2022-11-09_00:01:20+00,3,Varnhagen,2022-11-09,00:01:20,0.16
3_2022-11-08_22:01:16+00,3,Varnhagen,2022-11-08,22:01:16,0.115
3_2022-11-08_20:01:08+00,3,Varnhagen,2022-11-08,20:01:08,0.085
